,Tool,ID,Description,IaC,Provider,Severity,Query Document,Related Document
89,KICS,d31cb911-bf5b-4eb6-9fc3-16780c77c7bd,CloudFront Logging Disabled,Ansible,AWS,Medium,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudfront_distribution_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/d31cb911-bf5b-4eb6-9fc3-16780c77c7bd
90,KICS,d4a73c49-cbaa-4c6f-80ee-d6ef5a3a26f5,CloudTrail Logging Disabled,Ansible,AWS,Medium,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html#parameter-enable_logging,https://docs.kics.io/latest/queries/ansible-queries/aws/d4a73c49-cbaa-4c6f-80ee-d6ef5a3a26f5
91,KICS,c3b9f7b0-f5a0-49ec-9cbc-f1e346b7274d,S3 Bucket Logging Disabled,Ansible,AWS,Medium,https://docs.ansible.com/ansible/latest/collections/amazon/aws/s3_bucket_module.html#parameter-debug_botocore_endpoint_logs,https://docs.kics.io/latest/queries/ansible-queries/aws/c3b9f7b0-f5a0-49ec-9cbc-f1e346b7274d
92,KICS,ffe0fd52-7a8b-4a5c-8fc7-49844418e6c9,No Stack Policy,Ansible,AWS,Medium,https://docs.ansible.com/ansible/latest/collections/amazon/aws/cloudformation_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/ffe0fd52-7a8b-4a5c-8fc7-49844418e6c9
93,KICS,eee107f9-b3d8-45d3-b9c6-43b5a7263ce1,Authentication Without MFA,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_mfa_device_info_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/eee107f9-b3d8-45d3-b9c6-43b5a7263ce1
94,KICS,f5c45127-1d28-4b49-a692-0b97da1c3a84,ECS Service Without Running Tasks,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/ecs_service_module.html#ansible-collections-community-aws-ecs-service-module,https://docs.kics.io/latest/queries/ansible-queries/aws/f5c45127-1d28-4b49-a692-0b97da1c3a84
95,KICS,857f8808-e96a-4ba8-a9b7-f2d4ec6cad94,Automatic Minor Upgrades Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/rds_instance_module.html#parameter-auto_minor_version_upgrade,https://docs.kics.io/latest/queries/ansible-queries/aws/857f8808-e96a-4ba8-a9b7-f2d4ec6cad94
96,KICS,b25398a2-0625-4e61-8e4d-a1bb23905bf6,CDN Configuration Is Missing,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudfront_distribution_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/b25398a2-0625-4e61-8e4d-a1bb23905bf6
97,KICS,8bc2168c-1723-4eeb-a6f3-a1ba614b9a6d,IAM Password Without Minimum Length,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/8bc2168c-1723-4eeb-a6f3-a1ba614b9a6d
98,KICS,3ddf3417-424d-420d-8275-0724dc426520,Lambda Permission Misconfigured,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/lambda_policy_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/3ddf3417-424d-420d-8275-0724dc426520
99,KICS,3f2cf811-88fa-4eda-be45-7a191a18aba9,Misconfigured Password Policy Expiration,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/3f2cf811-88fa-4eda-be45-7a191a18aba9
100,KICS,6f5f5444-1422-495f-81ef-24cefd61ed2c,Password Without Reuse Prevention,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html#parameter-pw_reuse_prevent,https://docs.kics.io/latest/queries/ansible-queries/aws/6f5f5444-1422-495f-81ef-24cefd61ed2c
101,KICS,b8a9852c-9943-4973-b8d5-77dae9352851,EFS Without Tags,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/efs_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/b8a9852c-9943-4973-b8d5-77dae9352851
102,KICS,32d31f1f-0f83-4721-b7ec-1e6948c60145,Stack Without Template,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/amazon/aws/cloudformation_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/32d31f1f-0f83-4721-b7ec-1e6948c60145
103,KICS,f5587077-3f57-4370-9b4e-4eb5b1bac85b,CloudTrail Log Files Not Encrypted With KMS,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/f5587077-3f57-4370-9b4e-4eb5b1bac85b
104,KICS,bd77554e-f138-40c5-91b2-2a09f878608e,EFS Without KMS,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/efs_module.html#parameter-kms_key_id,https://docs.kics.io/latest/queries/ansible-queries/aws/bd77554e-f138-40c5-91b2-2a09f878608e
105,KICS,e28ceb92-d588-4166-aac5-766c8f5b7472,AWS Password Policy With Unchangeable Passwords,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/e28ceb92-d588-4166-aac5-766c8f5b7472
106,KICS,61d1a2d0-4db8-405a-913d-5d2ce49dff6f,Instance With No VPC,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/amazon/aws/ec2_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/61d1a2d0-4db8-405a-913d-5d2ce49dff6f
107,KICS,265d9725-2fb8-42a2-bc57-3279c5db82d5,Lambda Function Without Tags,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/lambda_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/265d9725-2fb8-42a2-bc57-3279c5db82d5
108,KICS,8833f180-96f1-46f4-9147-849aafa56029,EC2 Instance Using Default VPC,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/amazon/aws/ec2_module.html#parameter-vpc_subnet_id,https://docs.kics.io/latest/queries/ansible-queries/aws/8833f180-96f1-46f4-9147-849aafa56029
109,KICS,7cc6c791-5f68-4816-a564-b9b699f9d26e,ElastiCache Using Default Port,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/elasticache_module.html#parameter-cache_port,https://docs.kics.io/latest/queries/ansible-queries/aws/7cc6c791-5f68-4816-a564-b9b699f9d26e
110,KICS,5527dcfc-94f9-4bf6-b7d4-1b78850cf41f,ElastiCache Without VPC,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/elasticache_module.html#parameter-cache_subnet_group,https://docs.kics.io/latest/queries/ansible-queries/aws/5527dcfc-94f9-4bf6-b7d4-1b78850cf41f
111,KICS,2cb674f6-32f9-40be-97f2-62c0dc38f0d5,RDS Using Default Port,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/rds_instance_module.html#parameter-port,https://docs.kics.io/latest/queries/ansible-queries/aws/2cb674f6-32f9-40be-97f2-62c0dc38f0d5
112,KICS,e01de151-a7bd-4db4-b49b-3c4775a5e881,Redshift Using Default Port,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/redshift_module.html#parameter-port,https://docs.kics.io/latest/queries/ansible-queries/aws/e01de151-a7bd-4db4-b49b-3c4775a5e881
113,KICS,2059155b-27fd-441e-b616-6966c468561f,API Gateway X-Ray Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/aws_api_gateway_module.html#parameter-tracing_enabled,https://docs.kics.io/latest/queries/ansible-queries/aws/2059155b-27fd-441e-b616-6966c468561f
114,KICS,4d8681a2-3d30-4c89-8070-08acd142748e,CloudTrail Log File Validation Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/4d8681a2-3d30-4c89-8070-08acd142748e
115,KICS,6ad087d7-a509-4b20-b853-9ef6f5ebaa98,CloudTrail Multi Region Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html#parameter-is_multi_region_trail,https://docs.kics.io/latest/queries/ansible-queries/aws/6ad087d7-a509-4b20-b853-9ef6f5ebaa98
116,KICS,ebb2118a-03bc-4d53-ab43-d8750f5cb8d3,CloudTrail Not Integrated With CloudWatch,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/ebb2118a-03bc-4d53-ab43-d8750f5cb8d3
117,KICS,5ba316a9-c466-4ec1-8d5b-bc6107dc9a92,CloudTrail SNS Topic Name Undefined,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/5ba316a9-c466-4ec1-8d5b-bc6107dc9a92
118,KICS,af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/aws_kms_module.html#parameter-enable_key_rotation,https://docs.kics.io/latest/queries/ansible-queries/aws/af96d737-0818-4162-8c41-40d969bd65d1
119,KICS,a2fdf451-89dd-451e-af92-bf6c0f4bab96,Configuration Aggregator to All Regions Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/aws_config_aggregator_module.html#parameter-organization_source,https://docs.kics.io/latest/queries/ansible-queries/aws/a2fdf451-89dd-451e-af92-bf6c0f4bab96
120,KICS,71397b34-1d50-4ee1-97cb-c96c34676f74,Lambda Functions Without X-Ray Tracing,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/community/aws/lambda_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/71397b34-1d50-4ee1-97cb-c96c34676f74
121,KICS,d39761d7-94ab-45b0-ab5e-27c44e381d58,Stack Notifications Disabled,Ansible,AWS,Low,https://docs.ansible.com/ansible/latest/collections/amazon/aws/cloudformation_module.html#parameter-notification_arns,https://docs.kics.io/latest/queries/ansible-queries/aws/d39761d7-94ab-45b0-ab5e-27c44e381d58
122,KICS,338b6cab-961d-4998-bb49-e5b6a11c9a5c,EC2 Not EBS Optimized,Ansible,AWS,Info,https://docs.ansible.com/ansible/latest/collections/amazon/aws/ec2_module.html#parameter-ebs_optimized,https://docs.kics.io/latest/queries/ansible-queries/aws/338b6cab-961d-4998-bb49-e5b6a11c9a5c
123,KICS,e24e18d9-4c2b-4649-b3d0-18c088145e24,CloudWatch Without Retention Period Specified,Ansible,AWS,Info,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudwatchlogs_log_group_module.html,https://docs.kics.io/latest/queries/ansible-queries/aws/e24e18d9-4c2b-4649-b3d0-18c088145e24
124,KICS,e8c80448-31d8-4755-85fc-6dbab69c2717,CosmosDB Account IP Range Filter Not Set,Ansible,Azure,Critical,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_cosmosdbaccount_module.html#parameter-ip_range_filter,https://docs.kics.io/latest/queries/ansible-queries/azure/e8c80448-31d8-4755-85fc-6dbab69c2717
125,KICS,0d0c12b9-edce-4510-9065-13f6a758750c,Redis Entirely Accessible,Ansible,Azure,Critical,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_rediscachefirewallrule_module.html#parameter-start_ip_address,https://docs.kics.io/latest/queries/ansible-queries/azure/0d0c12b9-edce-4510-9065-13f6a758750c
126,KICS,0632d0db-9190-450a-8bb3-c283bffea445,Redis Publicly Accessible,Ansible,Azure,Critical,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_rediscachefirewallrule_module.html#parameter-start_ip_address,https://docs.kics.io/latest/queries/ansible-queries/azure/0632d0db-9190-450a-8bb3-c283bffea445
127,KICS,f4e9ff70-0f3b-4c50-a713-26cbe7ec4039,SQLServer Ingress From Any IP,Ansible,Azure,Critical,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_sqlfirewallrule_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/f4e9ff70-0f3b-4c50-a713-26cbe7ec4039
128,KICS,3f23c96c-f9f5-488d-9b17-605b8da5842f,Unrestricted SQL Server Access,Ansible,Azure,Critical,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_sqlfirewallrule_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/3f23c96c-f9f5-488d-9b17-605b8da5842f
129,KICS,ca4df748-613a-4fbf-9c76-f02cbd580307,Default Azure Storage Account Network Access Is Too Permissive,Ansible,Azure,High,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-public_network_access,https://docs.kics.io/latest/queries/ansible-queries/azure/ca4df748-613a-4fbf-9c76-f02cbd580307
130,KICS,35e2f133-a395-40de-a79d-b260d973d1bd,Public Storage Account,Ansible,Azure,High,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-network_acls,https://docs.kics.io/latest/queries/ansible-queries/azure/35e2f133-a395-40de-a79d-b260d973d1bd
131,KICS,4d3817db-dd35-4de4-a80d-3867157e7f7f,Storage Container Is Publicly Accessible,Ansible,Azure,High,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageblob_module.html#parameter-public_access,https://docs.kics.io/latest/queries/ansible-queries/azure/4d3817db-dd35-4de4-a80d-3867157e7f7f
132,KICS,581dae78-307d-45d5-aae4-fe2b0db267a5,Azure Container Registry With No Locks,Ansible,Azure,High,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_lock_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/581dae78-307d-45d5-aae4-fe2b0db267a5
133,KICS,da4f2739-174f-4cdd-b9ef-dc3f14b5931f,Security Group is Not Configured,Ansible,Azure,High,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_subnet_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/da4f2739-174f-4cdd-b9ef-dc3f14b5931f
134,KICS,0ac9abbc-6d7a-41cf-af23-2e57ddb3dbfc,Sensitive Port Is Exposed To Entire Network,Ansible,Azure,High,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_securitygroup_module.html#parameter-rules,https://docs.kics.io/latest/queries/ansible-queries/azure/0ac9abbc-6d7a-41cf-af23-2e57ddb3dbfc
135,KICS,29f35127-98e6-43af-8ec1-201b79f99604,Admin User Enabled For Container Registry,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_containerregistry_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/29f35127-98e6-43af-8ec1-201b79f99604
136,KICS,149fa56c-4404-4f90-9e25-d34b676d5b39,AKS RBAC Disabled,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_aks_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/149fa56c-4404-4f90-9e25-d34b676d5b39
137,KICS,5c80db8e-03f5-43a2-b4af-1f3f87018157,Role Definition Allows Custom Role Creation,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_roledefinition_module.html#parameter-permissions/actions,https://docs.kics.io/latest/queries/ansible-queries/azure/5c80db8e-03f5-43a2-b4af-1f3f87018157
138,KICS,881696a8-68c5-4073-85bc-7c38a3deb854,Key Vault Soft Delete Is Disabled,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_keyvault_module.html#parameter-enable_soft_delete,https://docs.kics.io/latest/queries/ansible-queries/azure/881696a8-68c5-4073-85bc-7c38a3deb854
139,KICS,e2d834b7-8b25-4935-af53-4a60668dcbe0,Azure Instance Using Basic Authentication,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_virtualmachine_module.html#parameter-linux_config/disable_password_authentication,https://docs.kics.io/latest/queries/ansible-queries/azure/e2d834b7-8b25-4935-af53-4a60668dcbe0
140,KICS,2a901825-0f3b-4655-a0fe-e0470e50f8e6,MySQL SSL Connection Disabled,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_mysqlserver_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/2a901825-0f3b-4655-a0fe-e0470e50f8e6
141,KICS,961ce567-a16d-4d7d-9027-f0ec2628a555,SSL Enforce Disabled,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_postgresqlserver_module.html#parameter-enforce_ssl,https://docs.kics.io/latest/queries/ansible-queries/azure/961ce567-a16d-4d7d-9027-f0ec2628a555
142,KICS,2c99a474-2a3c-4c17-8294-53ffa5ed0522,Storage Account Not Forcing HTTPS,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-https_only,https://docs.kics.io/latest/queries/ansible-queries/azure/2c99a474-2a3c-4c17-8294-53ffa5ed0522
143,KICS,c62746cf-92d5-4649-9acf-7d48d086f2ee,Storage Account Not Using Latest TLS Encryption Version,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-minimum_tls_version,https://docs.kics.io/latest/queries/ansible-queries/azure/c62746cf-92d5-4649-9acf-7d48d086f2ee
144,KICS,b176e927-bbe2-44a6-a9c3-041417137e5f,AD Admin Not Configured For SQL Server,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_sqlserver_module.html#parameter-ad_user,https://docs.kics.io/latest/queries/ansible-queries/azure/b176e927-bbe2-44a6-a9c3-041417137e5f
145,KICS,869e7fb4-30f0-4bdb-b360-ad548f337f2f,Redis Cache Allows Non SSL Connections,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_rediscache_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/869e7fb4-30f0-4bdb-b360-ad548f337f2f
146,KICS,1e5f5307-3e01-438d-8da6-985307ed25ce,VM Not Attached To Network,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_virtualmachine_module.html#parameter-network_interface_names,https://docs.kics.io/latest/queries/ansible-queries/azure/1e5f5307-3e01-438d-8da6-985307ed25ce
147,KICS,eb8c2560-8bee-4248-9d0d-e80c8641dd91,Web App Accepting Traffic Other Than HTTPS,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_webapp_module.html#parameter-https_only,https://docs.kics.io/latest/queries/ansible-queries/azure/eb8c2560-8bee-4248-9d0d-e80c8641dd91
148,KICS,69f72007-502e-457b-bd2d-5012e31ac049,Firewall Rule Allows Too Many Hosts To Access Redis Cache,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_rediscachefirewallrule_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/69f72007-502e-457b-bd2d-5012e31ac049
149,KICS,1bc398a8-d274-47de-a4c8-6ac867b353de,Trusted Microsoft Services Not Enabled,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-network_acls/bypass,https://docs.kics.io/latest/queries/ansible-queries/azure/1bc398a8-d274-47de-a4c8-6ac867b353de
150,KICS,2fc5ab5a-c5eb-4ae4-b687-0f16fe77c255,WAF Is Disabled For Azure Application Gateway,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_appgateway_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/2fc5ab5a-c5eb-4ae4-b687-0f16fe77c255
151,KICS,d5e83b32-56dd-4247-8c2e-074f43b38a5e,AKS Monitoring Logging Disabled,Ansible,Azure,Medium,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_aks_module.html,https://docs.kics.io/latest/queries/ansible-queries/azure/d5e83b32-56dd-4247-8c2e-074f43b38a5e
