Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Checkov,CKV2_AZURE_22,Ensure that Cognitive Services enables customer-managed key for encryption,NaN,Terraform,NaN,Azure,NaN,[CognitiveServicesCustomerManagedKey.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/CognitiveServicesCustomerManagedKey.yaml),NaN
Checkov,CKV2_AZURE_22,Ensure that Cognitive Services enables customer-managed key for encryption,NaN,Terraform,NaN,Azure,NaN,[CognitiveServicesCustomerManagedKey.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/CognitiveServicesCustomerManagedKey.yaml),NaN
Checkov,CKV2_AZURE_23,Ensure Azure spring cloud is configured with Virtual network (Vnet),NaN,arm,NaN,Azure,NaN,[AzureSpringCloudConfigWithVnet.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/AzureSpringCloudConfigWithVnet.yaml),NaN
Checkov,CKV2_AZURE_23,Ensure Azure spring cloud is configured with Virtual network (Vnet),NaN,Terraform,NaN,Azure,NaN,[AzureSpringCloudConfigWithVnet.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSpringCloudConfigWithVnet.yaml),NaN
Checkov,CKV2_AZURE_24,Ensure Azure automation account does NOT have overly permissive network access,NaN,Terraform,NaN,Azure,NaN,[AzureAutomationAccNotOverlyPermissiveNetAccess.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureAutomationAccNotOverlyPermissiveNetAccess.yaml),NaN
Checkov,CKV2_AZURE_25,Ensure Azure SQL database Transparent Data Encryption (TDE) is enabled,NaN,Terraform,NaN,Azure,NaN,[AzureSqlDbEnableTransparentDataEncryption.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSqlDbEnableTransparentDataEncryption.yaml),NaN
Checkov,CKV2_AZURE_26,Ensure Azure PostgreSQL Flexible server is not configured with overly permissive network access,NaN,Terraform,NaN,Azure,NaN,[AzurePostgreSQLFlexServerNotOverlyPermissive.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzurePostgreSQLFlexServerNotOverlyPermissive.yaml),NaN
Checkov,CKV2_AZURE_27,Ensure Azure AD authentication is enabled for Azure SQL (MSSQL),NaN,arm,NaN,Azure,NaN,[SQLServerUsesADAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/resource/SQLServerUsesADAuth.py),NaN
Checkov,CKV2_AZURE_27,Ensure Azure AD authentication is enabled for Azure SQL (MSSQL),NaN,Bicep,NaN,Azure,NaN,[SQLServerUsesADAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/resource/SQLServerUsesADAuth.py),NaN
Checkov,CKV2_AZURE_27,Ensure Azure AD authentication is enabled for Azure SQL (MSSQL),NaN,Terraform,NaN,Azure,NaN,[AzureConfigMSSQLwithAD.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureConfigMSSQLwithAD.yaml),NaN
Checkov,CKV2_AZURE_28,Ensure Container Instance is configured with managed identity,NaN,Terraform,NaN,Azure,NaN,[AzureContainerInstanceconfigManagedIdentity.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureContainerInstanceconfigManagedIdentity.yaml),NaN
Checkov,CKV2_AZURE_29,Ensure AKS cluster has Azure CNI networking enabled,NaN,Terraform,NaN,Azure,NaN,[AzureAKSclusterAzureCNIEnabled.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureAKSclusterAzureCNIEnabled.yaml),NaN
Checkov,CKV2_AZURE_30,Ensure Azure Container Registry (ACR) has HTTPS enabled for webhook,NaN,Terraform,NaN,Azure,NaN,[AzureACR_HTTPSwebhook.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureACR_HTTPSwebhook.yaml),NaN
Checkov,CKV2_AZURE_31,Ensure VNET subnet is configured with a Network Security Group (NSG),NaN,Terraform,NaN,Azure,NaN,[AzureSubnetConfigWithNSG.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSubnetConfigWithNSG.yaml),NaN
Checkov,CKV2_AZURE_32,Ensure private endpoint is configured to key vault,NaN,Terraform,NaN,Azure,NaN,[AzureKeyVaultConfigPrivateEndpoint.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureKeyVaultConfigPrivateEndpoint.yaml),NaN
Checkov,CKV2_AZURE_33,Ensure storage account is configured with private endpoint,NaN,Terraform,NaN,Azure,NaN,[AzureStorageAccConfigWithPrivateEndpoint.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureStorageAccConfigWithPrivateEndpoint.yaml),NaN
Checkov,CKV2_AZURE_34,Ensure Azure SQL server firewall is not overly permissive,NaN,Terraform,NaN,Azure,NaN,[AzureSQLserverNotOverlyPermissive.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSQLserverNotOverlyPermissive.yaml),NaN
Checkov,CKV2_AZURE_34,Ensure Azure SQL server firewall is not overly permissive,NaN,Terraform,NaN,Azure,NaN,[AzureSQLserverNotOverlyPermissive.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSQLserverNotOverlyPermissive.yaml),NaN
Checkov,CKV2_AZURE_35,Ensure Azure recovery services vault is configured with managed identity,NaN,Terraform,NaN,Azure,NaN,[AzureRecoveryServicesvaultConfigManagedIdentity.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureRecoveryServicesvaultConfigManagedIdentity.yaml),NaN
Checkov,CKV2_AZURE_36,Ensure Azure automation account is configured with managed identity,NaN,Terraform,NaN,Azure,NaN,[AzureAutomationAccConfigManagedIdentity.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureAutomationAccConfigManagedIdentity.yaml),NaN
Checkov,CKV2_AZURE_37,Ensure Azure MariaDB server is using latest TLS (1.2),NaN,Terraform,NaN,Azure,NaN,[AzureMariaDBserverUsingTLS_1_2.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMariaDBserverUsingTLS_1_2.yaml),NaN
Checkov,CKV2_AZURE_38,Ensure soft-delete is enabled on Azure storage account,NaN,Terraform,NaN,Azure,NaN,[AzureStorageAccountEnableSoftDelete.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureStorageAccountEnableSoftDelete.yaml),NaN
Checkov,CKV2_AZURE_39,Ensure Azure VM is not configured with public IP and serial console access,NaN,Terraform,NaN,Azure,NaN,[AzureVMconfigPublicIP_SerialConsoleAccess.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureVMconfigPublicIP_SerialConsoleAccess.yaml),NaN
Checkov,CKV2_AZURE_39,Ensure Azure VM is not configured with public IP and serial console access,NaN,Terraform,NaN,Azure,NaN,[AzureVMconfigPublicIP_SerialConsoleAccess.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureVMconfigPublicIP_SerialConsoleAccess.yaml),NaN
Checkov,CKV2_AZURE_39,Ensure Azure VM is not configured with public IP and serial console access,NaN,Terraform,NaN,Azure,NaN,[AzureVMconfigPublicIP_SerialConsoleAccess.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureVMconfigPublicIP_SerialConsoleAccess.yaml),NaN
Checkov,CKV2_AZURE_39,Ensure Azure VM is not configured with public IP and serial console access,NaN,Terraform,NaN,Azure,NaN,[AzureVMconfigPublicIP_SerialConsoleAccess.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureVMconfigPublicIP_SerialConsoleAccess.yaml),NaN
Checkov,CKV2_AZURE_40,Ensure storage account is not configured with Shared Key authorization,NaN,Terraform,NaN,Azure,NaN,[AzureStorageAccConfigSharedKeyAuth.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureStorageAccConfigSharedKeyAuth.yaml),NaN
Checkov,CKV2_AZURE_41,Ensure storage account is configured with SAS expiration policy,NaN,Terraform,NaN,Azure,NaN,[AzureStorageAccConfig_SAS_expirePolicy.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureStorageAccConfig_SAS_expirePolicy.yaml),NaN
Checkov,CKV2_AZURE_42,Ensure Azure PostgreSQL server is configured with private endpoint,NaN,Terraform,NaN,Azure,NaN,[AzurePostgreSQLserverConfigPrivEndpt.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzurePostgreSQLserverConfigPrivEndpt.yaml),NaN
Checkov,CKV2_AZURE_43,Ensure Azure MariaDB server is configured with private endpoint,NaN,Terraform,NaN,Azure,NaN,[AzureMariaDBserverConfigPrivEndpt.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMariaDBserverConfigPrivEndpt.yaml),NaN
Checkov,CKV2_AZURE_44,Ensure Azure MySQL server is configured with private endpoint,NaN,Terraform,NaN,Azure,NaN,[AzureMySQLserverConfigPrivEndpt.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMySQLserverConfigPrivEndpt.yaml),NaN
Checkov,CKV2_AZURE_45,Ensure Microsoft SQL server is configured with private endpoint,NaN,Terraform,NaN,Azure,NaN,[AzureMSSQLserverConfigPrivEndpt.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMSSQLserverConfigPrivEndpt.yaml),NaN
Checkov,CKV2_AZURE_46,Ensure that Azure Synapse Workspace vulnerability assessment is enabled,NaN,arm,NaN,Azure,NaN,[AzureSynapseWorkspaceVAisEnabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/resource/AzureSynapseWorkspaceVAisEnabled.py),NaN
Checkov,CKV2_AZURE_46,Ensure that Azure Synapse Workspace vulnerability assessment is enabled,NaN,Bicep,NaN,Azure,NaN,[AzureSynapseWorkspaceVAisEnabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/resource/AzureSynapseWorkspaceVAisEnabled.py),NaN
Checkov,CKV2_AZURE_46,Ensure that Azure Synapse Workspace vulnerability assessment is enabled,NaN,Terraform,NaN,Azure,NaN,[AzureSynapseWorkspaceVAisEnabled.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSynapseWorkspaceVAisEnabled.yaml),NaN
Checkov,CKV2_AZURE_46,Ensure that Azure Synapse Workspace vulnerability assessment is enabled,NaN,Terraform,NaN,Azure,NaN,[AzureSynapseWorkspaceVAisEnabled.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSynapseWorkspaceVAisEnabled.yaml),NaN
Checkov,CKV2_AZURE_47,Ensure storage account is configured without blob anonymous access,NaN,Terraform,NaN,Azure,NaN,[AzureStorageAccConfigWithoutBlobAnonymousAccess.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureStorageAccConfigWithoutBlobAnonymousAccess.yaml),NaN
Checkov,CKV2_AZURE_48,Ensure that Databricks Workspaces enables customer-managed key for root DBFS encryption,NaN,arm,NaN,Azure,NaN,[DatabricksWorkspaceDBFSRootEncryptedWithCustomerManagedKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/resource/DatabricksWorkspaceDBFSRootEncryptedWithCustomerManagedKey.py),NaN
Checkov,CKV2_AZURE_48,Ensure that Databricks Workspaces enables customer-managed key for root DBFS encryption,NaN,Bicep,NaN,Azure,NaN,[DatabricksWorkspaceDBFSRootEncryptedWithCustomerManagedKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/resource/DatabricksWorkspaceDBFSRootEncryptedWithCustomerManagedKey.py),NaN
Checkov,CKV2_AZURE_48,Ensure that Databricks Workspaces enables customer-managed key for root DBFS encryption,NaN,Terraform,NaN,Azure,NaN,[DatabricksWorkspaceDBFSRootEncryptedWithCustomerManagedKey.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/DatabricksWorkspaceDBFSRootEncryptedWithCustomerManagedKey.yaml),NaN
Checkov,CKV2_AZURE_49,Ensure that Azure Machine learning workspace is not configured with overly permissive network access,NaN,arm,NaN,Azure,NaN,[AzureMLWorkspacePublicNetwork.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/AzureMLWorkspacePublicNetwork.yaml),NaN
Checkov,CKV2_AZURE_49,Ensure that Azure Machine learning workspace is not configured with overly permissive network access,NaN,Terraform,NaN,Azure,NaN,[AzureMLWorkspacePublicNetwork.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMLWorkspacePublicNetwork.yaml),NaN
Checkov,CKV2_AZURE_50,Ensure Azure Storage Account storing Machine Learning workspace high business impact data is not publicly accessible,NaN,Terraform,NaN,Azure,NaN,[AzureMLWorkspaceHBIPublicNetwork.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMLWorkspaceHBIPublicNetwork.yaml),NaN
Checkov,CKV2_AZURE_50,Ensure Azure Storage Account storing Machine Learning workspace high business impact data is not publicly accessible,NaN,Terraform,NaN,Azure,NaN,[AzureMLWorkspaceHBIPublicNetwork.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureMLWorkspaceHBIPublicNetwork.yaml),NaN
Checkov,CKV2_AZURE_51,Ensure Synapse SQL Pool has a security alert policy,NaN,arm,NaN,Azure,NaN,[SynapseSQLPoolHasSecurityAlertPolicy.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseSQLPoolHasSecurityAlertPolicy.yaml),NaN
Checkov,CKV2_AZURE_51,Ensure Synapse SQL Pool has a security alert policy,NaN,arm,NaN,Azure,NaN,[SynapseSQLPoolHasSecurityAlertPolicy.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseSQLPoolHasSecurityAlertPolicy.yaml),NaN
Checkov,CKV2_AZURE_51,Ensure Synapse SQL Pool has a security alert policy,NaN,Terraform,NaN,Azure,NaN,[SynapseSQLPoolHasSecurityAlertPolicy.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseSQLPoolHasSecurityAlertPolicy.yaml),NaN
Checkov,CKV2_AZURE_51,Ensure Synapse SQL Pool has a security alert policy,NaN,Terraform,NaN,Azure,NaN,[SynapseSQLPoolHasSecurityAlertPolicy.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseSQLPoolHasSecurityAlertPolicy.yaml),NaN
Checkov,CKV2_AZURE_52,Ensure Synapse SQL Pool has vulnerability assessment attached,NaN,arm,NaN,Azure,NaN,[SynapseSQLPoolHasVulnerabilityAssessment.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseSQLPoolHasVulnerabilityAssessment.yaml),NaN
Checkov,CKV2_AZURE_52,Ensure Synapse SQL Pool has vulnerability assessment attached,NaN,arm,NaN,Azure,NaN,[SynapseSQLPoolHasVulnerabilityAssessment.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseSQLPoolHasVulnerabilityAssessment.yaml),NaN
Checkov,CKV2_AZURE_52,Ensure Synapse SQL Pool has vulnerability assessment attached,NaN,arm,NaN,Azure,NaN,[SynapseSQLPoolHasVulnerabilityAssessment.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseSQLPoolHasVulnerabilityAssessment.yaml),NaN
Checkov,CKV2_AZURE_52,Ensure Synapse SQL Pool has vulnerability assessment attached,NaN,Terraform,NaN,Azure,NaN,[SynapseSQLPoolHasVulnerabilityAssessment.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseSQLPoolHasVulnerabilityAssessment.yaml),NaN
Checkov,CKV2_AZURE_52,Ensure Synapse SQL Pool has vulnerability assessment attached,NaN,Terraform,NaN,Azure,NaN,[SynapseSQLPoolHasVulnerabilityAssessment.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseSQLPoolHasVulnerabilityAssessment.yaml),NaN
Checkov,CKV2_AZURE_52,Ensure Synapse SQL Pool has vulnerability assessment attached,NaN,Terraform,NaN,Azure,NaN,[SynapseSQLPoolHasVulnerabilityAssessment.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseSQLPoolHasVulnerabilityAssessment.yaml),NaN
Checkov,CKV2_AZURE_53,Ensure Azure Synapse Workspace has extended audit logs,NaN,arm,NaN,Azure,NaN,[SynapseWorkspaceHasExtendedAuditLogs.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseWorkspaceHasExtendedAuditLogs.yaml),NaN
Checkov,CKV2_AZURE_53,Ensure Azure Synapse Workspace has extended audit logs,NaN,arm,NaN,Azure,NaN,[SynapseWorkspaceHasExtendedAuditLogs.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseWorkspaceHasExtendedAuditLogs.yaml),NaN
Checkov,CKV2_AZURE_53,Ensure Azure Synapse Workspace has extended audit logs,NaN,Terraform,NaN,Azure,NaN,[SynapseWorkspaceHasExtendedAuditLogs.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseWorkspaceHasExtendedAuditLogs.yaml),NaN
Checkov,CKV2_AZURE_54,Ensure log monitoring is enabled for Synapse SQL Pool,NaN,arm,NaN,Azure,NaN,[SynapseLogMonitoringEnabledForSQLPool.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseLogMonitoringEnabledForSQLPool.yaml),NaN
Checkov,CKV2_AZURE_54,Ensure log monitoring is enabled for Synapse SQL Pool,NaN,arm,NaN,Azure,NaN,[SynapseLogMonitoringEnabledForSQLPool.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/arm/checks/graph_checks/SynapseLogMonitoringEnabledForSQLPool.yaml),NaN
Checkov,CKV2_AZURE_54,Ensure log monitoring is enabled for Synapse SQL Pool,NaN,Terraform,NaN,Azure,NaN,[SynapseLogMonitoringEnabledForSQLPool.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseLogMonitoringEnabledForSQLPool.yaml),NaN
Checkov,CKV2_AZURE_54,Ensure log monitoring is enabled for Synapse SQL Pool,NaN,Terraform,NaN,Azure,NaN,[SynapseLogMonitoringEnabledForSQLPool.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/SynapseLogMonitoringEnabledForSQLPool.yaml),NaN
Checkov,CKV2_AZURE_55,Ensure Azure Spring Cloud app end-to-end TLS is enabled,NaN,Terraform,NaN,Azure,NaN,[AzureSpringCloudTLSDisabled.yaml](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/graph_checks/azure/AzureSpringCloudTLSDisabled.yaml),NaN
