Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
KICS,ed35928e-195c-4405-a252-98ccb664ab7b,API Gateway With Invalid Compression,NaN,Terraform,Encryption,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/ed35928e-195c-4405-a252-98ccb664ab7b,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/api_gateway_rest_api
KICS,5d9e3164-9265-470c-9a10-57ae454ac0c7,CloudTrail Log Files Not Encrypted With KMS,NaN,Terraform,Encryption,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/5d9e3164-9265-470c-9a10-57ae454ac0c7,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudtrail#kms_key_id
KICS,3deec14b-03d2-4d27-9670-7d79322e3340,CodeBuild Project Encrypted With AWS Managed Key,NaN,Terraform,Encryption,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/3deec14b-03d2-4d27-9670-7d79322e3340,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/codebuild_project#encryption_key
KICS,2134641d-30a4-4b16-8ffc-2cd4c4ffd15d,DOCDB Cluster Encrypted With AWS Managed Key,NaN,Terraform,Encryption,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/2134641d-30a4-4b16-8ffc-2cd4c4ffd15d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/docdb_cluster#kms_key_id
KICS,0e32d561-4b5a-4664-a6e3-a3fa85649157,ECR Repository Not Encrypted With CMK,NaN,Terraform,Encryption,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/0e32d561-4b5a-4664-a6e3-a3fa85649157,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/ecr_repository#encryption_configuration
KICS,25d251f3-f348-4f95-845c-1090e41a615c,EFS Without KMS,NaN,Terraform,Encryption,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/25d251f3-f348-4f95-845c-1090e41a615c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/efs_file_system#kms_key_id
KICS,9ef7d25d-9764-4224-9968-fa321c56ef76,AWS Password Policy With Unchangeable Passwords,NaN,Terraform,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/9ef7d25d-9764-4224-9968-fa321c56ef76,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/iam_account_password_policy
KICS,b5681959-6c09-4f55-b42b-c40fa12d03ec,IAM User Policy Without MFA,NaN,Terraform,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/b5681959-6c09-4f55-b42b-c40fa12d03ec,https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa_configure-api-require.html
KICS,a31a5a29-718a-4ff4-8001-a69e5e4d029e,Instance With No VPC,NaN,Terraform,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/a31a5a29-718a-4ff4-8001-a69e5e4d029e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/instance
KICS,4bd15dd9-8d5e-4008-8532-27eb0c3706d3,Redis Disabled,NaN,Terraform,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/4bd15dd9-8d5e-4008-8532-27eb0c3706d3,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/elasticache_cluster#engine
KICS,0a494a6a-ebe2-48a0-9d77-cf9d5125e1b3,Redshift Cluster Without VPC,NaN,Terraform,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/0a494a6a-ebe2-48a0-9d77-cf9d5125e1b3,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/redshift_cluster#vpc_security_group_ids
KICS,c5b31ab9-0f26-4a49-b8aa-4cc064392f4d,S3 Bucket Without Enabled MFA Delete,NaN,Terraform,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/c5b31ab9-0f26-4a49-b8aa-4cc064392f4d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/s3_bucket#mfa_delete
KICS,0bc534c5-13d1-4353-a7fe-b8665d5c1d7d,Dynamodb VPC Endpoint Without Route Table Association,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/0bc534c5-13d1-4353-a7fe-b8665d5c1d7d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/vpc_endpoint#vpc_id
KICS,7e4a6e76-568d-43ef-8c4e-36dea481bff1,EC2 Instance Using Default VPC,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/7e4a6e76-568d-43ef-8c4e-36dea481bff1,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/instance#subnet_id
KICS,5d89db57-8b51-4b38-bb76-b9bd42bd40f0,ElastiCache Using Default Port,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/5d89db57-8b51-4b38-bb76-b9bd42bd40f0,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/elasticache_cluster#port
KICS,8c849af7-a399-46f7-a34c-32d3dc96f1fc,ElastiCache Without VPC,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/8c849af7-a399-46f7-a34c-32d3dc96f1fc,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/elasticache_cluster#subnet_group_name
KICS,2b3c8a6d-9856-43e6-ab1d-d651094f03b4,EMR Without VPC,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/2b3c8a6d-9856-43e6-ab1d-d651094f03b4,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/emr_cluster#subnet_id
KICS,bca7cc4d-b3a4-4345-9461-eb69c68fcd26,RDS Using Default Port,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/bca7cc4d-b3a4-4345-9461-eb69c68fcd26,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/db_instance#port
KICS,41abc6cc-dde1-4217-83d3-fb5f0cc09d8f,Redshift Using Default Port,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/41abc6cc-dde1-4217-83d3-fb5f0cc09d8f,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/redshift_cluster#port
KICS,92fe237e-074c-4262-81a4-2077acb928c1,Sensitive Port Is Exposed To Wide Private Network,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/92fe237e-074c-4262-81a4-2077acb928c1,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group
KICS,084c6686-2a70-4710-91b1-000393e54c12,Shield Advanced Not In Use,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/084c6686-2a70-4710-91b1-000393e54c12,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/shield_protection#resource_arn
KICS,e9b7acf9-9ba0-4837-a744-31e7df1e434d,SQS VPC Endpoint Without DNS Resolution,NaN,Terraform,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/e9b7acf9-9ba0-4837-a744-31e7df1e434d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/vpc#enable_dns_support
KICS,b3a59b8e-94a3-403e-b6e2-527abaf12034,API Gateway Deployment Without API Gateway UsagePlan Associated,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/b3a59b8e-94a3-403e-b6e2-527abaf12034,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/api_gateway_deployment
KICS,5813ef56-fa94-406a-b35d-977d4a56ff2b,API Gateway X-Ray Disabled,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/5813ef56-fa94-406a-b35d-977d4a56ff2b,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/api_gateway_stage#xray_tracing_enabled
KICS,52ffcfa6-6c70-4ea6-8376-d828d3961669,CloudTrail Log File Validation Disabled,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/52ffcfa6-6c70-4ea6-8376-d828d3961669,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudtrail#enable_log_file_validation
KICS,8173d5eb-96b5-4aa6-a71b-ecfa153c123d,CloudTrail Multi Region Disabled,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/8173d5eb-96b5-4aa6-a71b-ecfa153c123d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudtrail#is_multi_region_trail
KICS,17b30f8f-8dfb-4597-adf6-57600b6cf25e,CloudTrail Not Integrated With CloudWatch,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/17b30f8f-8dfb-4597-adf6-57600b6cf25e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudtrail
KICS,482b7d26-0bdb-4b5f-bf6f-545826c0a3dd,CloudTrail SNS Topic Name Undefined,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/482b7d26-0bdb-4b5f-bf6f-545826c0a3dd,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudtrail
KICS,44ceb4fa-0897-4fd2-b676-30e7a58f2933,CloudWatch Console Sign-in Without MFA Alarm Missing,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/44ceb4fa-0897-4fd2-b676-30e7a58f2933,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudwatch_log_metric_filter#pattern
KICS,eaaba502-2f94-411a-a3c2-83d63cc1776d,CloudWatch IAM Policy Changes Alarm Missing,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/eaaba502-2f94-411a-a3c2-83d63cc1776d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudwatch_log_metric_filter#pattern
KICS,6b6874fe-4c2f-4eea-8b90-7cceaa4a125e,CloudWatch Network Gateways Changes Alarm Missing,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/6b6874fe-4c2f-4eea-8b90-7cceaa4a125e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudwatch_log_metric_filter#pattern
KICS,2285e608-ddbc-47f3-ba54-ce7121e31216,CloudWatch Route Table Changes Alarm Missing,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/2285e608-ddbc-47f3-ba54-ce7121e31216,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudwatch_log_metric_filter#pattern
KICS,22fbfeac-7b5a-421a-8a27-7a2178bb910b,CMK Rotation Disabled,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/22fbfeac-7b5a-421a-8a27-7a2178bb910b,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/kms_key#enable_key_rotation
KICS,ac5a0bc0-a54c-45aa-90c3-15f7703b9132,Configuration Aggregator to All Regions Disabled,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/ac5a0bc0-a54c-45aa-90c3-15f7703b9132,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/config_configuration_aggregator#all_regions
KICS,97cb0688-369a-4d26-b1f7-86c4c91231bc,ECS Cluster with Container Insights Disabled,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/97cb0688-369a-4d26-b1f7-86c4c91231bc,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/ecs_cluster#setting
KICS,e979fcbc-df6c-422d-9458-c33d65e71c45,ElasticSearch Without Slow Logs,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/e979fcbc-df6c-422d-9458-c33d65e71c45,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/elasticsearch_domain#log_publishing_options
KICS,0b530315-0ea4-497f-b34c-4ff86268f59d,KMS Key With No Deletion Window,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/0b530315-0ea4-497f-b34c-4ff86268f59d,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/kms_key
KICS,8152e0cf-d2f0-47ad-96d5-d003a76eabd1,Lambda Functions Without X-Ray Tracing,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/8152e0cf-d2f0-47ad-96d5-d003a76eabd1,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/lambda_function#tracing_config
KICS,9630336b-3fed-4096-8173-b9afdfe346a7,Unscanned ECR Image,NaN,Terraform,Observability,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/9630336b-3fed-4096-8173-b9afdfe346a7,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/ecr_repository#scan_on_push
KICS,c999cf62-0920-40f8-8dda-0caccd66ed7e,API Gateway Stage Without API Gateway UsagePlan Associated,NaN,Terraform,Resource Management,AWS,Low,https://docs.kics.io/latest/queries/terraform-queries/aws/c999cf62-0920-40f8-8dda-0caccd66ed7e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/api_gateway_stage
KICS,4849211b-ac39-479e-ae78-5694d506cb24,Security Group Not Used,NaN,Terraform,Access Control,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/4849211b-ac39-479e-ae78-5694d506cb24,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group
KICS,741f1291-47ac-4a85-a07b-3d32a9d6bd3e,DynamoDB Table Point In Time Recovery Disabled,NaN,Terraform,Best Practices,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/741f1291-47ac-4a85-a07b-3d32a9d6bd3e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/dynamodb_table#point_in_time_recovery
KICS,60224630-175a-472a-9e23-133827040766,EC2 Not EBS Optimized,NaN,Terraform,Best Practices,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/60224630-175a-472a-9e23-133827040766,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/instance#ebs_optimized
KICS,e38a8e0a-b88b-4902-b3fe-b0fcb17d5c10,Resource Not Using Tags,NaN,Terraform,Best Practices,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/e38a8e0a-b88b-4902-b3fe-b0fcb17d5c10,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/guides/resource-tagging
KICS,68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,Security Group Rule Without Description,NaN,Terraform,Best Practices,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/68eb4bf3-f9bf-463d-b5cf-e029bb446d2e,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description
KICS,cb3f5ed6-0d18-40de-a93d-b3538db31e8c,Security Group Without Description,NaN,Terraform,Best Practices,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/cb3f5ed6-0d18-40de-a93d-b3538db31e8c,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/security_group#description
KICS,38b85c45-e772-4de8-a247-69619ca137b3,CloudWatch AWS Organizations Changes Missing Alarm,NaN,Terraform,Observability,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/38b85c45-e772-4de8-a247-69619ca137b3,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudwatch_log_metric_filter#pattern
KICS,ef0b316a-211e-42f1-888e-64efe172b755,CloudWatch Without Retention Period Specified,NaN,Terraform,Observability,AWS,Info,https://docs.kics.io/latest/queries/terraform-queries/aws/ef0b316a-211e-42f1-888e-64efe172b755,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudwatch_log_group
KICS,23edf35f-7c22-4ff9-87e6-0ca74261cfbf,BOM - AWS DynamoDB,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/23edf35f-7c22-4ff9-87e6-0ca74261cfbf,https://kics.io/
KICS,86571149-eef3-4280-a645-01e60df854b0,BOM - AWS EBS,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/86571149-eef3-4280-a645-01e60df854b0,https://kics.io/
KICS,f53f16d6-46a9-4277-9fbe-617b1e24cdca,BOM - AWS EFS,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/f53f16d6-46a9-4277-9fbe-617b1e24cdca,https://kics.io/
KICS,54229498-850b-4f78-b3a7-218d24ef2c37,BOM - AWS Elasticache,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/54229498-850b-4f78-b3a7-218d24ef2c37,https://kics.io/
KICS,0e59d33e-bba2-4037-8f88-9765647ca7ad,BOM - AWS Kinesis,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/0e59d33e-bba2-4037-8f88-9765647ca7ad,https://kics.io/
KICS,fcb1b388-f558-4b7f-9b6e-f4e98abb7380,BOM - AWS MQ,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/fcb1b388-f558-4b7f-9b6e-f4e98abb7380,https://kics.io/
KICS,051f2063-2517-4295-ad8e-ba88c1bf5cfc,BOM - AWS MSK,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/051f2063-2517-4295-ad8e-ba88c1bf5cfc,https://kics.io/
KICS,12933609-c5bf-44b4-9a41-a6467c3b685b,BOM - AWS RDS,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/12933609-c5bf-44b4-9a41-a6467c3b685b,https://kics.io/
KICS,2d16c3fb-35ba-4ec0-b4e4-06ee3cbd4045,BOM - AWS S3 Buckets,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/2d16c3fb-35ba-4ec0-b4e4-06ee3cbd4045,https://kics.io/
KICS,eccc4d59-74b9-4974-86f1-74386e0c7f33,BOM - AWS SNS,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/eccc4d59-74b9-4974-86f1-74386e0c7f33,https://kics.io/
KICS,baecd2da-492a-4d59-b9dc-29540a1398e0,BOM - AWS SQS,NaN,Terraform,Bill Of Materials,AWS,Trace,https://docs.kics.io/latest/queries/terraform-queries/aws/baecd2da-492a-4d59-b9dc-29540a1398e0,https://kics.io/
KICS,c2a3efb6-8a58-481c-82f2-bfddf34bb4b7,CosmosDB Account IP Range Filter Not Set,NaN,Terraform,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/terraform-queries/azure/c2a3efb6-8a58-481c-82f2-bfddf34bb4b7,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/cosmosdb_account#ip_range_filter
KICS,fd8da341-6760-4450-b26c-9f6d8850575e,Redis Entirely Accessible,NaN,Terraform,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/terraform-queries/azure/fd8da341-6760-4450-b26c-9f6d8850575e,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/redis_firewall_rule
KICS,5089d055-53ff-421b-9482-a5267bdce629,Redis Publicly Accessible,NaN,Terraform,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/terraform-queries/azure/5089d055-53ff-421b-9482-a5267bdce629,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/redis_firewall_rule
KICS,25c0ea09-f1c5-4380-b055-3b83863f2bb8,SQLServer Ingress From Any IP,NaN,Terraform,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/terraform-queries/azure/25c0ea09-f1c5-4380-b055-3b83863f2bb8,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/sql_firewall_rule
KICS,d7ba74da-2da0-4d4b-83c8-2fd72a3f6c28,Unrestricted SQL Server Access,NaN,Terraform,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/terraform-queries/azure/d7ba74da-2da0-4d4b-83c8-2fd72a3f6c28,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/sql_firewall_rule
KICS,17f75827-0684-48f4-8747-61129c7e4198,Public Storage Account,NaN,Terraform,Access Control,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/17f75827-0684-48f4-8747-61129c7e4198,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/storage_account
KICS,dd5230f8-a577-4bbb-b7ac-f2c2fe7d5299,Storage Container Is Publicly Accessible,NaN,Terraform,Access Control,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/dd5230f8-a577-4bbb-b7ac-f2c2fe7d5299,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/storage_container#container_access_type
KICS,a187ac47-8163-42ce-8a63-c115236be6fb,Azure Container Registry With No Locks,NaN,Terraform,Insecure Configurations,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/a187ac47-8163-42ce-8a63-c115236be6fb,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/container_registry
KICS,5c822443-e1ea-46b8-84eb-758ec602e844,Security Group is Not Configured,NaN,Terraform,Insecure Configurations,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/5c822443-e1ea-46b8-84eb-758ec602e844,https://www.terraform.io/docs/providers/azure/r/virtual_network.html
KICS,7f0a8696-7159-4337-ad0d-8a3ab4a78195,MariaDB Server Public Network Access Enabled,NaN,Terraform,Networking and Firewall,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/7f0a8696-7159-4337-ad0d-8a3ab4a78195,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/mariadb_server#public_network_access_enabled
KICS,ade36cf4-329f-4830-a83d-9db72c800507,MSSQL Server Public Network Access Enabled,NaN,Terraform,Networking and Firewall,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/ade36cf4-329f-4830-a83d-9db72c800507,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/mssql_server#public_network_access_enabled
KICS,f118890b-2468-42b1-9ce9-af35146b425b,MySQL Server Public Access Enabled,NaN,Terraform,Networking and Firewall,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/f118890b-2468-42b1-9ce9-af35146b425b,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/mysql_server#public_network_access_enabled
KICS,efbf6449-5ec5-4cfe-8f15-acc51e0d787c,RDP Is Exposed To The Internet,NaN,Terraform,Networking and Firewall,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/efbf6449-5ec5-4cfe-8f15-acc51e0d787c,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/network_security_rule
KICS,594c198b-4d79-41b8-9b36-fde13348b619,Sensitive Port Is Exposed To Entire Network,NaN,Terraform,Networking and Firewall,Azure,High,https://docs.kics.io/latest/queries/terraform-queries/azure/594c198b-4d79-41b8-9b36-fde13348b619,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/network_security_rule
KICS,b897dfbf-322c-45a8-b67c-1e698beeaa51,Admin User Enabled For Container Registry,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/b897dfbf-322c-45a8-b67c-1e698beeaa51,https://www.terraform.io/docs/providers/azurerm/r/container_registry.html
KICS,86f92117-eed8-4614-9c6c-b26da20ff37f,AKS RBAC Disabled,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/86f92117-eed8-4614-9c6c-b26da20ff37f,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/kubernetes_cluster#role_based_access_control
KICS,c7fc1481-2899-4490-bbd8-544a3a61a2f3,App Service Authentication Disabled,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/c7fc1481-2899-4490-bbd8-544a3a61a2f3,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/app_service#enabled
KICS,e65a0733-94a0-4826-82f4-df529f4c593f,Function App Authentication Disabled,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/e65a0733-94a0-4826-82f4-df529f4c593f,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/function_app#auth_settings
KICS,8e75e431-449f-49e9-b56a-c8f1378025cf,Role Assignment Not Limit Guest User Permissions,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/8e75e431-449f-49e9-b56a-c8f1378025cf,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/role_assignment
KICS,3fa5900f-9aac-4982-96b2-a6143d9c99fb,Role Definition Allows Custom Role Creation,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/3fa5900f-9aac-4982-96b2-a6143d9c99fb,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/role_definition#actions
KICS,48bbe0fd-57e4-4678-a4a1-119e79c90fc3,Storage Share File Allows All ACL Permissions,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/48bbe0fd-57e4-4678-a4a1-119e79c90fc3,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/storage_share_file
KICS,3ac3e75c-6374-4a32-8ba0-6ed69bda404e,Storage Table Allows All ACL Permissions,NaN,Terraform,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/3ac3e75c-6374-4a32-8ba0-6ed69bda404e,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/storage_table#permissions
KICS,dafe30ec-325d-4516-85d1-e8e6776f012c,Azure Instance Using Basic Authentication,NaN,Terraform,Best Practices,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/dafe30ec-325d-4516-85d1-e8e6776f012c,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/linux_virtual_machine#admin_ssh_key
KICS,f8e08a38-fc6e-4915-abbe-a7aadf1d59ef,Key Vault Secrets Content Type Undefined,NaN,Terraform,Best Practices,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/f8e08a38-fc6e-4915-abbe-a7aadf1d59ef,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/key_vault_secret#content_type
KICS,34664094-59e0-4524-b69f-deaa1a68cce3,Security Contact Email,NaN,Terraform,Best Practices,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/34664094-59e0-4524-b69f-deaa1a68cce3,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/security_center_contact#email
KICS,b7b9d1c7-2d3b-49b4-b867-ebbe68d0b643,App Service Not Using Latest TLS Encryption Version,NaN,Terraform,Encryption,Azure,Medium,https://docs.kics.io/latest/queries/terraform-queries/azure/b7b9d1c7-2d3b-49b4-b867-ebbe68d0b643,https://registry.terraform.io/providers/hashicorp/azurerm/latest/docs/resources/app_service#min_tls_version
